company_id,year,free_cash_flow,cfo_quality,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
TATASTEEL,Mar 2024,6048.0,4.134623217922607,Strong,70.20836411999409,High,29.791635880005913,+,-,-,Shareholder Returns
TCS,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TCS,Mar 2013,5577.0,0.8251633986928104,Moderate,51.9845027981059,High,48.0154972018941,+,-,-,Shareholder Returns
TCS,Mar 2014,5299.0,0.7630353817504656,Moderate,64.07701172801843,High,35.92298827198156,+,-,-,Shareholder Returns
TCS,Mar 2015,17562.0,0.9655533399800598,Moderate,9.32934069905519,Low,90.6706593009448,+,-,-,Shareholder Returns
TCS,Mar 2016,14099.0,0.785150792998603,Moderate,26.218012454864198,Moderate,73.78198754513579,+,-,-,Shareholder Returns
TCS,Mar 2017,8328.0,0.9569753765603065,Moderate,66.9825159576577,High,33.0174840423423,+,-,-,Shareholder Returns
TCS,Mar 2018,28171.0,0.9685857805255024,Moderate,12.382814058323692,Low,112.38281405832369,+,+,-,Liquidating Assets
TCS,Mar 2019,30238.0,0.9059311830682466,Moderate,5.753156366942958,Low,105.75315636694296,+,+,-,Liquidating Assets
TCS,Mar 2020,41337.0,0.9975960797608407,Moderate,27.70552071426365,Moderate,127.70552071426364,+,+,-,Liquidating Assets
TCS,Mar 2021,30846.0,1.191634420490142,Strong,20.50409772692129,Low,79.49590227307871,+,-,-,Shareholder Returns
TCS,Mar 2022,39211.0,1.0390127181461157,Strong,1.8473553781070864,Low,98.15264462189292,+,-,-,Shareholder Returns
TCS,Mar 2023,42513.0,0.9920100229298159,Moderate,1.3058501131895626,Low,101.30585011318955,+,+,-,Liquidating Assets
TCS,Mar 2024,50429.0,0.9617996051975097,Moderate,13.737651675763454,Low,113.73765167576346,+,+,-,Liquidating Assets
TECHM,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TECHM,Mar 2013,233.0,0.6541698546289212,Moderate,72.74853801169591,High,27.251461988304094,+,-,+,Growth Funded by Debt
TECHM,Mar 2014,1887.0,0.5212279555845852,Moderate,18.23308270676692,Low,118.23308270676691,+,+,-,Liquidating Assets
TECHM,Mar 2015,583.0,0.9206468597216999,Moderate,76.18464052287581,High,23.815359477124183,+,-,-,Shareholder Returns
TECHM,Mar 2016,1684.0,1.0363396101750908,Strong,46.31813834874083,Moderate,53.68186165125917,+,-,-,Shareholder Returns
TECHM,Mar 2017,1178.0,1.4279200280603297,Strong,71.06362073200688,High,28.93637926799312,+,-,-,Shareholder Returns
TECHM,Mar 2018,235.0,0.9387216059165346,Moderate,93.3877321328081,High,6.612267867191897,+,-,-,Shareholder Returns
TECHM,Mar 2019,2328.0,1.0333411051527162,Strong,47.47292418772563,Moderate,52.52707581227437,+,-,-,Shareholder Returns
TECHM,Mar 2020,5439.0,1.1182961252245316,Strong,24.804956402019272,Low,124.80495640201927,+,+,-,Liquidating Assets
TECHM,Mar 2021,2661.0,1.859407305306685,Strong,67.12379540400296,High,32.87620459599703,+,-,-,Shareholder Returns
TECHM,Mar 2022,5765.0,0.9387211367673179,Moderate,9.082308420056764,Low,109.08230842005678,+,+,-,Liquidating Assets
TECHM,Mar 2023,5346.0,1.1472102120650607,Strong,4.0559942569992815,Low,95.94400574300072,+,-,-,Shareholder Returns
TECHM,Mar 2024,5058.0,2.6599916562369628,Strong,20.671267252195737,Low,79.32873274780427,+,-,-,Shareholder Returns
TITAN,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TITAN,Mar 2013,411.0,0.7627586206896552,Moderate,25.678119349005424,Moderate,74.32188065099457,+,-,-,Shareholder Returns
TITAN,Mar 2014,-826.0,-0.7551020408163265,Weak,48.82882882882883,Moderate,148.82882882882882,-,-,+,Distress Signal
TITAN,Mar 2015,385.0,0.616421568627451,Moderate,23.45924453280318,Low,76.54075546719682,+,-,-,Shareholder Returns
TITAN,Mar 2016,417.0,0.8533333333333334,Moderate,27.604166666666668,Moderate,72.39583333333334,+,-,-,Shareholder Returns
TITAN,Mar 2017,759.0,2.456241032998565,Strong,55.665887850467286,High,44.334112149532714,+,-,-,Shareholder Returns
TITAN,Mar 2018,47.0,-0.04627949183303085,Weak,192.15686274509804,High,-92.15686274509804,-,+,-,Mixed
TITAN,Mar 2019,446.0,0.8948884089272858,Moderate,64.11906677393404,High,35.88093322606597,+,-,-,Shareholder Returns
TITAN,Mar 2020,-113.0,-0.23308774279973207,Weak,67.52873563218391,High,32.4712643678161,-,+,-,Mixed
TITAN,Mar 2021,1340.0,4.249486652977413,Strong,67.62503020053153,High,32.374969799468474,+,-,-,Shareholder Returns
TITAN,Mar 2022,441.0,-0.3293903548680619,Weak,160.91160220994476,High,-60.911602209944746,-,+,-,Mixed
TITAN,Mar 2023,-444.0,0.4184483811850947,Weak,132.4087591240876,High,-32.408759124087595,+,-,+,Growth Funded by Debt
TITAN,Mar 2024,1506.0,0.4848398169336384,Weak,11.150442477876107,Low,88.84955752212389,+,-,-,Shareholder Returns
TORNTPHARM,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TORNTPHARM,Mar 2013,-94.0,0.35172413793103446,Weak,161.43790849673204,High,-61.43790849673203,+,-,+,Growth Funded by Debt
TORNTPHARM,Mar 2014,181.0,0.9021084337349398,Moderate,69.78297161936561,High,30.217028380634392,+,-,+,Growth Funded by Debt
TORNTPHARM,Mar 2015,-1303.0,1.0785619174434087,Strong,260.8641975308642,High,-160.8641975308642,+,-,+,Growth Funded by Debt
TORNTPHARM,Mar 2016,1873.0,1.5822273514137335,Strong,31.692195477753465,Moderate,68.30780452224654,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2017,211.0,1.0802997858672376,Strong,79.08820614469772,High,20.911793855302278,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2018,-3783.0,1.3185840707964602,Strong,523.1543624161075,High,-423.1543624161074,+,-,+,Growth Funded by Debt
TORNTPHARM,Mar 2019,1552.0,4.123853211009174,Strong,13.681868743047831,Low,86.31813125695217,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2020,1622.0,1.3590243902439025,Strong,16.439339554917446,Low,116.43933955491745,+,+,-,Liquidating Assets
TORNTPHARM,Mar 2021,1561.0,1.601437699680511,Strong,22.144638403990026,Low,77.85536159600997,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2022,1607.0,2.3204633204633205,Strong,10.870770937326677,Low,89.12922906267332,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2023,33.0,1.902008032128514,Strong,98.60641891891892,High,1.3935810810810811,+,-,+,Growth Funded by Debt
TORNTPHARM,Mar 2024,3106.0,1.9722222222222223,Strong,4.898958971218616,Low,95.10104102878138,+,-,-,Shareholder Returns
TRENT,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TRENT,Mar 2013,-245.0,1.1481481481481481,Strong,890.3225806451612,High,-790.3225806451613,+,-,+,Growth Funded by Debt
TRENT,Mar 2014,-94.0,-2.4210526315789473,Weak,104.34782608695652,High,204.34782608695653,-,-,-,Pre-Revenue
TRENT,Mar 2015,-316.0,-0.07751937984496124,Weak,3060.0,High,3160.0,-,-,+,Distress Signal
TRENT,Mar 2016,11.0,1.981818181818182,Strong,89.90825688073394,High,10.091743119266056,+,-,-,Shareholder Returns
TRENT,Mar 2017,58.0,1.2,Strong,43.13725490196079,Moderate,56.86274509803921,+,-,-,Shareholder Returns
TRENT,Mar 2018,73.0,0.8850574712643678,Moderate,5.194805194805195,Low,94.8051948051948,+,-,-,Shareholder Returns
TRENT,Mar 2019,-16.0,0.22105263157894736,Weak,176.19047619047618,High,-76.19047619047619,+,-,+,Growth Funded by Debt
TRENT,Mar 2020,-448.0,3.4056603773584904,Strong,224.09972299168976,High,-124.09972299168975,+,-,+,Growth Funded by Debt
TRENT,Mar 2021,303.0,1.574585635359116,Strong,6.315789473684211,Low,106.3157894736842,+,+,-,Liquidating Assets
TRENT,Mar 2022,114.0,1.6571428571428573,Strong,96.55172413793103,High,196.55172413793102,+,+,-,Liquidating Assets
TRENT,Mar 2023,492.0,1.5101522842639594,Strong,17.310924369747898,Low,82.68907563025209,+,-,-,Shareholder Returns
TRENT,Mar 2024,841.0,0.913337846987136,Moderate,37.65752409191994,Moderate,62.34247590808006,+,-,-,Shareholder Returns
TVSMOTOR,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
TVSMOTOR,Mar 2013,344.0,2.3434343434343434,Strong,25.862068965517242,Moderate,74.13793103448276,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2014,235.0,2.513368983957219,Strong,50.0,High,50.0,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2015,-332.0,0.2530487804878049,Weak,500.0,High,-400.0,+,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2016,331.0,2.1818181818181817,Strong,64.63675213675214,High,35.363247863247864,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2017,-20.0,1.3536345776031433,Strong,102.90275761973875,High,-2.9027576197387517,+,-,-,Reinvestor
TVSMOTOR,Mar 2018,-741.0,0.5323308270676692,Moderate,309.3220338983051,High,-209.3220338983051,+,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2019,-2022.0,-1.2662068965517241,Weak,120.26143790849673,High,220.26143790849676,-,-,+,Distress Signal
TVSMOTOR,Mar 2020,-717.0,0.5765069551777434,Moderate,292.2252010723861,High,-192.22520107238606,+,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2021,269.0,1.893092105263158,Strong,76.62901824500435,High,23.370981754995658,+,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2022,-3046.0,-2.1545827633378933,Weak,93.3968253968254,High,193.3968253968254,-,-,+,Distress Signal
TVSMOTOR,Mar 2023,-5713.0,-3.3651642475171886,Weak,29.693530079455165,Moderate,129.69353007945517,-,-,+,Distress Signal
TVSMOTOR,Mar 2024,-2254.0,-0.7043282743114109,Weak,79.88826815642457,High,179.88826815642457,-,-,+,Distress Signal
